Price,Date,Adj Close,Close,High,Low,Open,Volume
615,2012-02-22,15.419001579284668,18.322856903076172,18.410356521606445,18.18107032775879,18.32428550720215,483302400
616,2012-02-23,15.519674301147461,18.4424991607666,18.493928909301758,18.196428298950195,18.395713806152344,568027600
617,2012-02-24,15.700611114501953,18.657499313354492,18.674999237060547,18.522857666015625,18.559642791748047,415072000
618,2012-02-27,15.801291465759277,18.777143478393555,18.875,18.43857192993164,18.618213653564453,547582000
619,2012-02-28,16.0913143157959,19.12178611755371,19.12178611755371,18.780357360839844,18.855714797973633,600387200
620,2012-02-29,16.302593231201172,19.37285614013672,19.5575008392334,19.132143020629883,19.341428756713867,952011200
621,2012-03-01,16.36359977722168,19.445356369018555,19.578929901123047,19.241785049438477,19.577499389648438,683270000
622,2012-03-02,16.384944915771484,19.470714569091797,19.5285701751709,19.375713348388672,19.437143325805664,431712400
623,2012-03-05,16.023691177368164,19.04142951965332,19.5528564453125,18.78571319580078,19.479286193847656,809124400
624,2012-03-06,15.93653392791748,18.937856674194336,19.06035614013672,18.43642807006836,18.7021427154541,810238800
625,2012-03-07,15.949456214904785,18.953214645385742,19.20642852783203,18.689285278320312,19.171428680419922,798520800
626,2012-03-08,16.28907585144043,19.356786727905273,19.392499923706055,19.00428581237793,19.096071243286133,516457200
627,2012-03-09,16.3846435546875,19.47035789489746,19.562143325805664,19.396785736083984,19.436071395874023,418919200
628,2012-03-12,16.589916229248047,19.71428680419922,19.71428680419922,19.53571319580078,19.606428146362305,407282400
629,2012-03-13,17.073780059814453,20.28928565979004,20.292142868041992,19.84821319580078,19.91214370727539,690855200
630,2012-03-14,17.719345092773438,21.056428909301758,21.239999771118164,20.549999237060547,20.644643783569336,1418844000
631,2012-03-15,17.598526000976562,20.912857055664062,21.42892837524414,20.662500381469727,21.414642333984375,1159718000
632,2012-03-16,17.598825454711914,20.9132137298584,21.042856216430664,20.64285659790039,20.882856369018555,825487600
633,2012-03-19,18.06557273864746,21.467857360839844,21.491785049438477,21.037500381469727,21.370357513427734,901236000
634,2012-03-20,18.21163558959961,21.641429901123047,21.674999237060547,21.124286651611328,21.41107177734375,816662000
635,2012-03-21,18.10764503479004,21.51785659790039,21.77321434020996,21.47892951965332,21.52642822265625,644042000
636,2012-03-22,18.01268196105957,21.405000686645508,21.58928680419922,21.26892852783203,21.349285125732422,623870800
637,2012-03-23,17.913801193237305,21.287500381469727,21.492856979370117,21.22857093811035,21.44607162475586,430488800
638,2012-03-26,18.242286682128906,21.6778564453125,21.683929443359375,21.259286880493164,21.421070098876953,595742000
639,2012-03-27,18.467697143554688,21.945714950561523,22.010000228881836,21.645000457763672,21.6492862701416,607129600
640,2012-03-28,18.562061309814453,22.057857513427734,22.194643020629883,21.796785354614258,22.084999084472656,655460400
641,2012-03-29,18.328842163085938,21.78071403503418,22.020000457763672,21.686786651611328,21.885000228881836,608238400
642,2012-03-30,18.01898765563965,21.412500381469727,21.805713653564453,21.354999542236328,21.741785049438477,731038000
643,2012-04-02,18.592424392700195,22.093929290771484,22.098928451538086,21.442142486572266,21.493928909301758,598351600
644,2012-04-03,18.9136962890625,22.4757137298584,22.578929901123047,22.232500076293945,22.4035701751709,834559600
645,2012-04-04,18.76313018798828,22.296785354614258,22.352142333984375,22.03571319580078,22.298213958740234,572980800
646,2012-04-05,19.044740676879883,22.63142967224121,22.66642951965332,22.264286041259766,22.39214324951172,641298000
647,2012-04-09,19.121379852294922,22.72249984741211,22.851428985595703,22.332143783569336,22.361785888671875,597536800
648,2012-04-10,18.887250900268555,22.444286346435547,23.0,22.35714340209961,22.854642868041992,889725200
649,2012-04-11,18.81993293762207,22.364286422729492,22.745357513427734,22.262142181396484,22.7214298248291,696614800
650,2012-04-12,18.71684455871582,22.241785049438477,22.547500610351562,22.16071319580078,22.321428298950195,614336800
651,2012-04-13,18.189695358276367,21.6153564453125,22.310714721679688,21.55392837524414,22.289642333984375,859644800
652,2012-04-16,17.435327529907227,20.718929290771484,21.795713424682617,20.65178680419922,21.787857055664062,1050786800
653,2012-04-17,18.32403564453125,21.774999618530273,21.78571319580078,20.425357818603516,20.676429748535156,1025528000
654,2012-04-18,18.283164978027344,21.726428985595703,22.15178680419922,21.52535629272461,21.91857147216797,954531200
655,2012-04-19,17.6550350189209,20.979999542236328,21.59749984741211,20.875713348388672,21.43642807006836,834719200
656,2012-04-20,17.22044563293457,20.463571548461914,21.23642921447754,20.372142791748047,21.12071418762207,1030985200
657,2012-04-23,17.181976318359375,20.417856216430664,20.59535789489746,19.87928581237793,20.378929138183594,966529200
658,2012-04-24,16.83875846862793,20.010000228881836,20.274642944335938,19.821428298950195,20.09321403503418,1076149200
659,2012-04-25,18.333045959472656,21.78571319580078,22.071428298950195,21.64285659790039,21.98714256286621,905777600
660,2012-04-26,18.263931274414062,21.703571319580078,21.953214645385742,21.504642486572266,21.938213348388672,536068400
661,2012-04-27,18.12267303466797,21.53571319580078,21.6492862701416,21.446428298950195,21.609643936157227,406722400
662,2012-04-30,17.551044464111328,20.856428146362305,21.371429443359375,20.821428298950195,21.350000381469727,506144800
663,2012-05-01,17.495441436767578,20.79035758972168,21.312856674194336,20.758214950561523,20.889286041259766,610999200
664,2012-05-02,17.61115264892578,20.9278564453125,20.97857093811035,20.67357063293457,20.722856521606445,427389200
665,2012-05-03,17.48612403869629,20.779285430908203,21.121429443359375,20.725000381469727,21.08928680419922,390549600
666,2012-05-04,16.988130569458008,20.1875,20.65571403503418,20.184642791748047,20.610000610351562,529992400
667,2012-05-07,17.115262985229492,20.338571548461914,20.456071853637695,20.043928146362305,20.053571701049805,460118400
668,2012-05-08,17.07618522644043,20.292142868041992,20.41071319580078,19.95464324951172,20.34214210510254,497252000
669,2012-05-09,17.106237411499023,20.327856063842773,20.499286651611328,20.030357360839844,20.132143020629883,480704000
670,2012-05-10,17.146507263183594,20.375713348388672,20.567142486572266,20.301429748535156,20.520713806152344,333200000
671,2012-05-11,17.031999588012695,20.239643096923828,20.516786575317383,20.155357360839844,20.178571701049805,399546000
672,2012-05-14,16.77684783935547,19.93642807006836,20.268213272094727,19.91428565979004,20.091785430908203,352626400
673,2012-05-15,16.625072479248047,19.756071090698242,20.114999771118164,19.70535659790039,20.051786422729492,476336000
674,2012-05-16,16.4119930267334,19.502857208251953,19.88892936706543,19.322856903076172,19.787500381469727,560896000
675,2012-05-17,15.932326316833496,18.932857513427734,19.553571701049805,18.932857513427734,19.475357055664062,717220000
676,2012-05-18,15.940142631530762,18.942142486572266,19.407499313354492,18.6492862701416,19.06999969482422,732292400
677,2012-05-21,16.868810653686523,20.045713424682617,20.05500030517578,19.073213577270508,19.08928680419922,631106000
678,2012-05-22,16.739280700683594,19.891786575317383,20.49571418762207,19.735000610351562,20.3410701751709,694870400
679,2012-05-23,17.14771270751953,20.37714385986328,20.457143783569336,19.758214950561523,19.91071319580078,584897600
680,2012-05-24,16.99022674560547,20.190000534057617,20.58928680419922,20.043928146362305,20.56678581237793,496230000
681,2012-05-25,16.8991641998291,20.081785202026367,20.20892906188965,19.945356369018555,20.163928985595703,328507200
682,2012-05-29,17.199106216430664,20.438213348388672,20.5,20.18964385986328,20.389286041259766,380508800
683,2012-05-30,17.40648078918457,20.684642791748047,20.71392822265625,20.234285354614258,20.328571319580078,529429600
684,2012-05-31,17.363204956054688,20.633214950561523,20.76785659790039,20.409286499023438,20.740713119506836,491674400
685,2012-06-01,16.86009979248047,20.035356521606445,20.451786041259766,20.018571853637695,20.3271427154541,520987600
686,2012-06-04,16.95928382873535,20.153213500976562,20.26785659790039,19.58928680419922,20.053571701049805,556995600
687,2012-06-05,16.9153995513916,20.101070404052734,20.23107147216797,19.940357208251953,20.04535675048828,388214400
688,2012-06-06,17.174766540527344,20.409286499023438,20.49464225769043,20.196428298950195,20.27750015258789,401455600
689,2012-06-07,17.18258285522461,20.41857147216797,20.61857032775879,20.375,20.61750030517578,379766800
690,2012-06-08,17.441043853759766,20.7257137298584,20.735000610351562,20.321428298950195,20.41428565979004,347516400
691,2012-06-11,17.166051864624023,20.398929595947266,21.01785659790039,20.379642486572266,20.989999771118164,591264800
692,2012-06-12,17.31601905822754,20.5771427154541,20.593570709228516,20.239286422729492,20.516429901123047,435380400
693,2012-06-13,17.195810317993164,20.43428611755371,20.65999984741211,20.37071418762207,20.518571853637695,293580000
694,2012-06-14,17.176864624023438,20.411785125732422,20.48214340209961,20.259286880493164,20.40142822265625,345573200
695,2012-06-15,17.2550106048584,20.504642486572266,20.52214241027832,20.3410701751709,20.39285659790039,335255200
696,2012-06-18,17.605140686035156,20.920713424682617,20.996070861816406,20.370357513427734,20.391429901123047,440412000
697,2012-06-19,17.654130935668945,20.97892951965332,21.071428298950195,20.825000762939453,20.83571434020996,361404400
698,2012-06-20,17.60394287109375,20.919286727905273,21.04464340209961,20.742856979370117,21.00749969482422,358943200
699,2012-06-21,17.361400604248047,20.631071090698242,21.007856369018555,20.62285614013672,20.908571243286133,326351200
700,2012-06-22,17.49454689025879,20.78928565979004,20.792499542236328,20.55071449279785,20.68000030517578,284471600
701,2012-06-25,17.15402603149414,20.3846435546875,20.707143783569336,20.370357513427734,20.617856979370117,304382400
702,2012-06-26,17.1919002532959,20.429643630981445,20.517499923706055,20.26178550720215,20.40464210510254,276536400
703,2012-06-27,17.266128540039062,20.51785659790039,20.597856521606445,20.42571449279785,20.53571319580078,202997200
704,2012-06-28,17.10233497619629,20.323213577270508,20.5,20.20035743713379,20.416786193847656,282836400
705,2012-06-29,17.551645278930664,20.85714340209961,20.85714340209961,20.508928298950195,20.64285659790039,421500800
706,2012-07-02,17.807701110839844,21.161428451538086,21.195356369018555,20.842857360839844,20.883214950561523,400092000
707,2012-07-03,18.014780044555664,21.407499313354492,21.428571701049805,21.21428680419922,21.24571418762207,241712800
708,2012-07-05,18.331256866455078,21.783571243286133,21.94071388244629,21.41607093811035,21.448570251464844,484383200
709,2012-07-06,18.2092342376709,21.63857078552246,21.729999542236328,21.485000610351562,21.681785583496094,418930400
710,2012-07-09,18.449966430664062,21.92464256286621,21.924999237060547,21.57535743713379,21.617856979370117,379405600
711,2012-07-10,18.279254913330078,21.721786499023438,22.138214111328125,21.618213653564453,22.070356369018555,511957600
712,2012-07-11,18.165647506713867,21.5867862701416,21.7021427154541,21.329286575317383,21.64714241027832,469322000
713,2012-07-12,17.99945068359375,21.389286041259766,21.552499771118164,21.167142868041992,21.437143325805664,428041600
714,2012-07-13,18.1818790435791,21.60607147216797,21.68535614013672,21.428571701049805,21.5339298248291,311427200
715,2012-07-16,18.240188598632812,21.675357818603516,21.843570709228516,21.60785675048828,21.61142921447754,301260400
716,2012-07-17,18.2410888671875,21.676429748535156,21.83928680419922,21.54107093811035,21.813928604125977,293624800
717,2012-07-18,18.22065544128418,21.652143478393555,21.726428985595703,21.555713653564453,21.663928985595703,252700000
718,2012-07-19,18.462886810302734,21.940000534057617,21.97678565979004,21.64285659790039,21.83142852783203,436861600
719,2012-07-20,18.1617488861084,21.582143783569336,21.944286346435547,21.560714721679688,21.89392852783203,397471200
720,2012-07-23,18.147621154785156,21.565357208251953,21.639286041259766,20.989643096923828,21.22857093811035,487975600
721,2012-07-24,18.060163497924805,21.461429595947266,21.7742862701416,21.375356674194336,21.692142486572266,565132400
722,2012-07-25,17.280256271362305,20.534643173217773,20.742856979370117,20.35714340209961,20.516429901123047,877312800
723,2012-07-26,17.277559280395508,20.531429290771484,20.72857093811035,20.3700008392334,20.705713272094727,406632800
724,2012-07-27,17.586509704589844,20.898571014404297,20.922500610351562,20.413928985595703,20.53607177734375,403936400
725,2012-07-30,17.883142471313477,21.25107192993164,21.408571243286133,20.99357032775879,21.104286193847656,379142400
726,2012-07-31,18.355899810791016,21.812856674194336,21.8464298248291,21.525714874267578,21.543928146362305,462327600
727,2012-08-01,18.23717498779297,21.671785354614258,22.014286041259766,21.53571319580078,21.99678611755371,384501600
728,2012-08-02,18.26663589477539,21.706785202026367,21.81035614013672,21.4375,21.530000686645508,332158400
729,2012-08-03,18.504362106323242,21.989286422729492,22.070714950561523,21.841428756713867,21.91535758972168,344920800
730,2012-08-06,18.710235595703125,22.233928680419922,22.31678581237793,21.97357177734375,22.046070098876953,302103200
731,2012-08-07,18.660947799682617,22.175357818603516,22.321428298950195,22.072856903076172,22.241785049438477,290446800
732,2012-08-08,18.6293888092041,22.13785743713379,22.281429290771484,22.03928565979004,22.121070861816406,244706000
733,2012-08-09,18.735626220703125,22.168928146362305,22.20464324951172,22.064285278320312,22.066070556640625,221642400
734,2012-08-10,18.76490592956543,22.203571319580078,22.205713272094727,22.0964298248291,22.096786499023438,194938800
735,2012-08-13,19.015430450439453,22.5,22.5,22.258928298950195,22.26392936706543,278832400
736,2012-08-14,19.06644058227539,22.56035614013672,22.8075008392334,22.50749969482422,22.56678581237793,340169200
737,2012-08-15,19.04048728942871,22.52964210510254,22.64285659790039,22.41964340209961,22.546428680419922,257342400
738,2012-08-16,19.20679473876953,22.726428985595703,22.74142837524414,22.51785659790039,22.543214797973633,254534000
739,2012-08-17,19.562047958374023,23.146785736083984,23.149642944335938,22.81464385986328,22.85714340209961,442761200
740,2012-08-20,20.076370239257812,23.75535774230957,23.75535774230957,23.21071434020996,23.214643478393555,613384800
741,2012-08-21,19.802013397216797,23.430713653564453,24.10285758972168,23.226070404052734,23.957857131958008,812719600
742,2012-08-22,20.18864631652832,23.888214111328125,23.89285659790039,23.146785736083984,23.372142791748047,565322800
743,2012-08-23,20.000316619873047,23.66535758972168,23.924999237060547,23.612499237060547,23.789642333984375,420128800
744,2012-08-24,20.01812171936035,23.68642807006836,23.90999984741211,23.412500381469727,23.55392837524414,437340400
745,2012-08-27,20.394195556640625,24.13142967224121,24.31678581237793,24.05500030517578,24.285356521606445,427008400
746,2012-08-28,20.36763572692871,24.100000381469727,24.14642906188965,23.952499389648438,24.106428146362305,267416800
747,2012-08-29,20.327495574951172,24.052499771118164,24.202499389648438,24.02142906188965,24.116071701049805,202806800
748,2012-08-30,20.037738800048828,23.70964241027832,23.983928680419922,23.673213958740234,23.95142936706543,302699600
749,2012-08-31,20.079092025756836,23.75857162475586,23.878570556640625,23.47321319580078,23.83035659790039,338321200
750,2012-09-04,20.372772216796875,24.10607147216797,24.11214256286621,23.73214340209961,23.777143478393555,367892000
751,2012-09-05,20.22970199584961,23.936786651611328,24.155357360839844,23.91428565979004,24.127500534057617,336375200
752,2012-09-06,20.412012100219727,24.15250015258789,24.22464370727539,23.957143783569336,24.041786193847656,391196400
753,2012-09-07,20.537874221801758,24.301429748535156,24.374286651611328,24.1346435546875,24.2160701751709,329666400
754,2012-09-10,20.003633499145508,23.669286727905273,24.403213500976562,23.64642906188965,24.301786422729492,487998000
755,2012-09-11,19.93873405456543,23.592500686645508,23.93214225769043,23.446428298950195,23.753929138183594,503983200
756,2012-09-12,20.216419219970703,23.921070098876953,23.924999237060547,23.428571701049805,23.816070556640625,712233200
757,2012-09-13,20.61453628540039,24.39214324951172,24.48214340209961,24.098928451538086,24.19178581237793,598360000
758,2012-09-14,20.865053176879883,24.68857192993164,24.89214324951172,24.5674991607666,24.641429901123047,600474000
759,2012-09-17,21.121612548828125,24.992143630981445,24.992856979370117,24.8075008392334,24.97678565979004,398031200
760,2012-09-18,21.1859073638916,25.068214416503906,25.083213806152344,24.872142791748047,24.99571418762207,373503200
761,2012-09-19,21.191640853881836,25.075000762939453,25.142499923706055,24.984643936157227,25.009286880493164,326874800
762,2012-09-20,21.089019775390625,24.953571319580078,25.00214385986328,24.77214241027832,24.969999313354492,336568400
763,2012-09-21,21.13097381591797,25.00321388244629,25.18107032775879,24.977142333984375,25.086071014404297,571589200
764,2012-09-24,20.850269317626953,24.671070098876953,24.825714111328125,24.39285659790039,24.53071403503418,639766400
765,2012-09-25,20.329607009887695,24.05500030517578,24.742143630981445,24.03571319580078,24.580713272094727,518789600
766,2012-09-26,20.077280044555664,23.75642967224121,24.024642944335938,23.614286422729492,23.88357162475586,576503200
767,2012-09-27,20.564435958862305,24.332857131958008,24.36321449279785,23.58392906188965,23.72464370727539,594090000
768,2012-09-28,20.135229110717773,23.825000762939453,24.32535743713379,23.8125,24.241071701049805,535110800
769,2012-10-01,19.90251350402832,23.54964256286621,24.16964340209961,23.446428298950195,23.969999313354492,543594800
770,2012-10-02,19.960464477539062,23.618213653564453,23.798213958740234,23.237499237060547,23.636070251464844,627992400
771,2012-10-03,20.266521453857422,23.980356216430664,23.9950008392334,23.66535758972168,23.7450008392334,424281200
772,2012-10-04,20.126169204711914,23.814285278320312,24.08035659790039,23.769643783569336,23.97321319580078,370725600
773,2012-10-05,19.6972713470459,23.306785583496094,23.78571319580078,23.260000228881836,23.757143020629883,594006000
774,2012-10-08,19.26202964782715,22.791786193847656,23.12714385986328,22.71821403503418,23.10285758972168,637994000
775,2012-10-09,19.192001342773438,22.70892906188965,22.874643325805664,22.269643783569336,22.808929443359375,838597200
776,2012-10-10,19.344730377197266,22.8896427154541,23.03499984741211,22.75,22.847856521606445,510356000
777,2012-10-11,18.958078384399414,22.43214225769043,23.114286422729492,22.43214225769043,23.08928680419922,546081200
778,2012-10-12,19.00667953491211,22.489643096923828,22.692142486572266,22.332143783569336,22.484285354614258,460014800
779,2012-10-15,19.159109115600586,22.670000076293945,22.68321418762207,22.280357360839844,22.58392906188965,432502000
780,2012-10-16,19.61275291442871,23.206785202026367,23.225000381469727,22.53571319580078,22.69178581237793,549771600
781,2012-10-17,19.456409454345703,23.021785736083984,23.313928604125977,23.0,23.17392921447754,389037600
782,2012-10-18,19.09511375427246,22.59428596496582,22.930713653564453,22.5,22.842500686645508,476624400
783,2012-10-19,18.406936645507812,21.780000686645508,22.563213348388672,21.77214241027832,22.537500381469727,744086000
784,2012-10-22,19.13707733154297,22.64392852783203,22.692142486572266,21.812856674194336,21.872142791748047,546730800
785,2012-10-23,18.51318359375,21.90571403503418,22.639286041259766,21.8464298248291,22.53571319580078,707145600
786,2012-10-24,18.617916107177734,22.02964210510254,22.376785278320312,21.808570861816406,22.194286346435547,558527200
787,2012-10-25,18.39788055419922,21.769285202026367,22.21428680419922,21.626785278320312,22.14285659790039,656325600
788,2012-10-26,18.230667114257812,21.571428298950195,21.928571701049805,21.10714340209961,21.765356063842773,1018432800
789,2012-10-31,17.968671798706055,21.261428833007812,21.498571395874023,20.989286422729492,21.24571418762207,510003200
790,2012-11-01,18.00550079345703,21.30500030517578,21.53571319580078,21.22035789489746,21.364999771118164,361298000
791,2012-11-02,17.40968894958496,20.600000381469727,21.319643020629883,20.52678680419922,21.28178596496582,599373600
792,2012-11-05,17.645719528198242,20.87928581237793,20.991785049438477,20.628570556640625,20.84000015258789,529135600
793,2012-11-06,17.5922908782959,20.816070556640625,21.097856521606445,20.717500686645508,21.07964324951172,374917200
794,2012-11-07,16.919166564941406,19.928571701049805,20.519285202026367,19.84821319580078,20.494285583496094,793648800
795,2012-11-08,16.30516242980957,19.20535659790039,20.07964324951172,19.11750030517578,20.022499084472656,1056146000
796,2012-11-09,16.587451934814453,19.537857055664062,19.817142486572266,19.06142807006836,19.30071449279785,929913600
797,2012-11-12,16.459196090698242,19.38678550720215,19.803571701049805,19.237499237060547,19.79107093811035,515802000
798,2012-11-13,16.461315155029297,19.389286041259766,19.65999984741211,19.15571403503418,19.24678611755371,532949200
799,2012-11-14,16.278778076171875,19.174285888671875,19.551786422729492,19.1492862701416,19.48214340209961,477170400
800,2012-11-15,15.93736457824707,18.77214241027832,19.26785659790039,18.665000915527344,19.197500228881836,789910800
801,2012-11-16,15.999832153320312,18.845714569091797,18.928571701049805,18.0625,18.757143020629883,1266893600
802,2012-11-19,17.153547286987305,20.20464324951172,20.26785659790039,19.281429290771484,19.311071395874023,823317600
803,2012-11-20,17.007396697998047,20.032499313354492,20.426786422729492,19.806428909301758,20.425357818603516,642754000
804,2012-11-21,17.031352996826172,20.060714721679688,20.263214111328125,19.878570556640625,20.15178680419922,373002000
805,2012-11-23,17.328500747680664,20.41071319580078,20.428571701049805,20.092857360839844,20.256071090698242,272826400
806,2012-11-26,17.875181198120117,21.054643630981445,21.071428298950195,20.489643096923828,20.56785774230957,630579600
807,2012-11-27,17.73116111755371,20.885000228881836,21.086429595947266,20.717857360839844,21.055356979370117,533330000
808,2012-11-28,17.67536735534668,20.819286346435547,20.921428680419922,20.437856674194336,20.616785049438477,520864400
809,2012-11-29,17.870025634765625,21.04857063293457,21.22321319580078,20.90178680419922,21.079286575317383,514698800
810,2012-11-30,17.746320724487305,20.902856826782227,21.014286041259766,20.809999465942383,20.956785202026367,391319600
811,2012-12-03,17.77391242980957,20.93535614013672,21.2353572845459,20.91071319580078,21.201786041259766,364280000
812,2012-12-04,17.460391998291016,20.566070556640625,20.7785701751709,20.43321418762207,20.7785701751709,557068400
813,2012-12-05,16.336698532104492,19.24250030517578,20.33035659790039,19.241785049438477,20.318214416503906,1044638000
814,2012-12-06,16.592912673950195,19.544286727905273,19.761070251464844,18.522499084472656,18.890714645385742,1177212400
815,2012-12-07,16.168720245361328,19.04464340209961,19.828571319580078,18.928571701049805,19.764286041259766,787040800
816,2012-12-10,16.064716339111328,18.922143936157227,19.232500076293945,18.627857208251953,18.75,630484400
817,2012-12-11,16.415531158447266,19.335357666015625,19.62714385986328,19.19178581237793,19.27750015258789,592345600
818,2012-12-12,16.343061447143555,19.25,19.571428298950195,19.15250015258789,19.563213348388672,487144000
819,2012-12-13,16.06077003479004,18.917499542236328,19.20142936706543,18.7785701751709,18.969642639160156,625259600
820,2012-12-14,15.457382202148438,18.206785202026367,18.504642486572266,18.056428909301758,18.383928298950195,1009579200
821,2012-12-17,15.73148250579834,18.52964210510254,18.571428298950195,17.901071548461914,18.176071166992188,757607200
822,2012-12-18,16.18842315673828,19.06785774230957,19.10357093811035,18.58035659790039,18.75,625685200
823,2012-12-19,15.958287239074707,18.796785354614258,19.060714721679688,18.76785659790039,18.98107147216797,449369200
824,2012-12-20,15.819425582885742,18.633214950561523,18.935714721679688,18.531429290771484,18.928571701049805,481689600
825,2012-12-21,15.746647834777832,18.547500610351562,18.559642791748047,18.222856521606445,18.302499771118164,596268400
826,2012-12-24,15.772114753723145,18.577499389648438,18.72321319580078,18.52535629272461,18.58392906188965,175753200
827,2012-12-26,15.554712295532227,18.321428298950195,18.552143096923828,18.25428581237793,18.53571319580078,302436400
828,2012-12-27,15.617178916931152,18.395000457763672,18.4375,18.023571014404297,18.340713500976562,455120400
829,2012-12-28,15.45132064819336,18.199642181396484,18.374286651611328,18.14714241027832,18.22464370727539,354278400
830,2012-12-31,16.135967254638672,19.006071090698242,19.121429443359375,18.178571701049805,18.233213424682617,659492400
831,2013-01-02,16.647188186645508,19.608213424682617,19.821428298950195,19.343929290771484,19.779285430908203,560518000
832,2013-01-03,16.437063217163086,19.360713958740234,19.631071090698242,19.321428298950195,19.567142486572266,352965200
833,2013-01-04,15.979208946228027,18.821428298950195,19.236785888671875,18.77964210510254,19.177499771118164,594333600
834,2013-01-07,15.885220527648926,18.71071434020996,18.9035701751709,18.399999618530273,18.64285659790039,484156400
835,2013-01-08,15.927964210510254,18.761070251464844,18.996070861816406,18.616071701049805,18.90035629272461,458707200
836,2013-01-09,15.679031372070312,18.467857360839844,18.750356674194336,18.428213119506836,18.66071319580078,407604400
837,2013-01-10,15.873383522033691,18.696786880493164,18.882856369018555,18.411428451538086,18.876785278320312,601146000
838,2013-01-11,15.77606201171875,18.582143783569336,18.761428833007812,18.536428451538086,18.60714340209961,350506800
839,2013-01-14,15.213602066040039,17.91964340209961,18.125,17.80392837524414,17.952856063842773,734207600
840,2013-01-15,14.733620643615723,17.354286193847656,17.82107162475586,17.26357078552246,17.796428680419922,876772400
841,2013-01-16,15.345198631286621,18.074642181396484,18.194286346435547,17.58928680419922,17.665714263916016,690804800
842,2013-01-17,15.241806030273438,17.952856063842773,18.241071701049805,17.929643630981445,18.225357055664062,453678400
843,2013-01-18,15.160539627075195,17.85714340209961,17.93642807006836,17.72857093811035,17.804285049438477,472922800
844,2013-01-22,15.305180549621582,18.02750015258789,18.13857078552246,17.736785888671875,18.020000457763672,461546400
845,2013-01-23,15.585347175598145,18.357500076293945,18.392499923706055,18.02750015258789,18.171785354614258,861509600
846,2013-01-24,13.65965461730957,16.08928680419922,16.633214950561523,16.08035659790039,16.428571701049805,1460852400
847,2013-01-25,13.337636947631836,15.710000038146973,16.293928146362305,15.535714149475098,16.131786346435547,1208026400
848,2013-01-28,13.639330863952637,16.065357208251953,16.186071395874023,15.566429138183594,15.636786460876465,785517600
849,2013-01-29,13.895240783691406,16.366785049438477,16.435714721679688,16.14714241027832,16.375,571158000
850,2013-01-30,13.851578712463379,16.315357208251953,16.52142906188965,16.23214340209961,16.321428298950195,417155200
851,2013-01-31,13.810949325561523,16.267499923706055,16.402856826782227,16.249286651611328,16.320714950561523,319334400
852,2013-02-01,13.75424861907959,16.200714111328125,16.40999984741211,16.012500762939453,16.396785736083984,539484400
853,2013-02-04,13.41162109375,15.79714298248291,16.283571243286133,15.785714149475098,16.211071014404297,477117200
854,2013-02-05,13.882205963134766,16.351428985595703,16.419286727905273,15.793571472167969,15.858928680419922,573347600
855,2013-02-06,13.867350578308105,16.33392906188965,16.66071319580078,16.163570404052734,16.302499771118164,593706400
856,2013-02-07,14.279681205749512,16.722143173217773,16.78571319580078,16.218570709228516,16.54464340209961,704580800
857,2013-02-08,14.485843658447266,16.963571548461914,17.100357055664062,16.72321319580078,16.928571701049805,633158400
858,2013-02-11,14.636800765991211,17.140356063842773,17.319286346435547,16.90178680419922,17.01785659790039,517490400
859,2013-02-12,14.26992130279541,16.71071434020996,17.22785758972168,16.704999923706055,17.125356674194336,609053200
860,2013-02-13,14.242776870727539,16.67892837524414,16.915714263916016,16.54357147216797,16.686071395874023,475207600
861,2013-02-14,14.229969024658203,16.663928985595703,16.84428596496582,16.5721435546875,16.59000015258789,355275200
862,2013-02-15,14.033866882324219,16.43428611755371,16.79142951965332,16.42571449279785,16.74464225769043,391745200
863,2013-02-19,14.028678894042969,16.428213119506836,16.526071548461914,16.20892906188965,16.467857360839844,435783600
864,2013-02-20,13.688936233520508,16.030357360839844,16.346071243286133,16.0285701751709,16.346071243286133,476302400
865,2013-02-21,13.60384750366211,15.930713653564453,16.041786193847656,15.8149995803833,15.928570747375488,447182400
866,2013-02-22,13.748711585998535,16.100357055664062,16.128570556640625,15.949999809265137,16.04464340209961,330654800
867,2013-02-25,13.504420280456543,15.814286231994629,16.25428581237793,15.806071281433105,16.20892906188965,372579200
868,2013-02-26,13.692593574523926,16.034643173217773,16.126428604125977,15.630714416503906,15.850713729858398,501499600
869,2013-02-27,13.558403968811035,15.8774995803833,16.158571243286133,15.737500190734863,16.015356063842773,587350400
870,2013-02-28,13.46173095703125,15.764286041259766,15.995356559753418,15.764286041259766,15.858928680419922,322515200
871,2013-03-01,13.128386497497559,15.373929023742676,15.649286270141602,15.356429100036621,15.64285659790039,552448400
872,2013-03-04,12.810600280761719,15.001786231994629,15.29285717010498,14.964285850524902,15.278571128845215,582755600
873,2013-03-05,13.148818969726562,15.397856712341309,15.542499542236328,15.026785850524902,15.052857398986816,638433600
874,2013-03-06,12.981690406799316,15.202142715454102,15.54464340209961,15.15821361541748,15.518214225769043,460250000
875,2013-03-07,13.131742477416992,15.377857208251953,15.428929328918457,15.037857055664062,15.160714149475098,468473600
876,2013-03-08,13.166507720947266,15.418571472167969,15.551071166992188,15.307499885559082,15.350000381469727,391482000
877,2013-03-11,13.354072570800781,15.638214111328125,15.678929328918457,15.183570861816406,15.348214149475098,474236000
878,2013-03-12,13.066169738769531,15.301071166992188,15.674285888671875,15.270357131958008,15.557143211364746,465911600
